layer,sequences,time_us
model_core_stage_0,3265,200486.591520943
model_core,3266,200510.419582976
model_core_stage_0,3266,200510.419582976
model_core,3267,200534.247645008
model_core_stage_0,3267,200534.247645008
model_core,3268,200558.075707041
model_core_stage_0,3268,200558.075707041
model_core,3269,200581.903769074
model_core_stage_0,3269,200581.903769074
model_core,3270,200605.731831106
model_core_stage_0,3270,200605.731831106
model_core,3271,200629.559893139
model_core_stage_0,3271,200629.559893139
model_core,3272,200653.387955171
model_core_stage_0,3272,200653.387955171
model_core,3273,200677.216017204
model_core_stage_0,3273,200677.216017204
model_core,3274,200701.044079236
model_core_stage_0,3274,200701.044079236
model_core,3275,200724.872141269
model_core_stage_0,3275,200724.872141269
model_core,3276,200748.700203302
model_core_stage_0,3276,200748.700203302
model_core,3277,200772.528265334
model_core_stage_0,3277,200772.528265334
model_core,3278,200796.356327367
model_core_stage_0,3278,200796.356327367
model_core,3279,200820.184389399
model_core_stage_0,3279,200820.184389399
model_core,3280,200844.012451432
model_core_stage_0,3280,200844.012451432
model_core,3281,200867.840513464
model_core_stage_0,3281,200867.840513464
model_core,3282,200891.668575497
model_core_stage_0,3282,200891.668575497
model_core,3283,200915.496637529
model_core_stage_0,3283,200915.496637529
model_core,3284,200939.324699562
model_core_stage_0,3284,200939.324699562
model_core,3285,200963.152761595
model_core_stage_0,3285,200963.152761595
model_core,3286,200986.980823627
model_core_stage_0,3286,200986.980823627
model_core,3287,201010.808885660
model_core_stage_0,3287,201010.808885660
model_core,3288,201034.636947692
model_core_stage_0,3288,201034.636947692
model_core,3289,201058.465009725
model_core_stage_0,3289,201058.465009725
model_core,3290,201082.293071757
model_core_stage_0,3290,201082.293071757
model_core,3291,201106.121133790
model_core_stage_0,3291,201106.121133790
model_core,3292,201129.949195823
model_core_stage_0,3292,201129.949195823
model_core,3293,201153.777257855
model_core_stage_0,3293,201153.777257855
model_core,3294,201177.605319888
model_core_stage_0,3294,201177.605319888
model_core,3295,201201.433381920
model_core_stage_0,3295,201201.433381920
model_core,3296,201225.261443953
model_core_stage_0,3296,201225.261443953
model_core,3297,201249.089505985
model_core_stage_0,3297,201249.089505985
model_core,3298,201272.917568018
model_core_stage_0,3298,201272.917568018
model_core,3299,201296.745630051
model_core_stage_0,3299,201296.745630051
model_core,3300,201320.573692083
model_core_stage_0,3300,201320.573692083
model_core,3301,201344.401754116
model_core_stage_0,3301,201344.401754116
model_core,3302,201368.229816148
model_core_stage_0,3302,201368.229816148
model_core,3303,201392.057878181
model_core_stage_0,3303,201392.057878181
model_core,3304,201415.885940213
model_core_stage_0,3304,201415.885940213
model_core,3305,201439.714002246
model_core_stage_0,3305,201439.714002246
model_core,3306,201463.542064279
model_core_stage_0,3306,201463.542064278
model_core,3307,201487.370126311
model_core_stage_0,3307,201487.370126311
model_core,3308,201511.198188344
model_core_stage_0,3308,201511.198188344
model_core,3309,201535.026250376
model_core_stage_0,3309,201535.026250376
model_core,3310,201558.854312409
model_core_stage_0,3310,201558.854312409
model_core,3311,201582.682374441
model_core_stage_0,3311,201582.682374441
model_core,3312,201606.510436474
model_core_stage_0,3312,201606.510436474
model_core,3313,201630.338498506
model_core_stage_0,3313,201630.338498506
model_core,3314,201654.166560539
model_core_stage_0,3314,201654.166560539
model_core,3315,201677.994622572
model_core_stage_0,3315,201677.994622572
model_core,3316,201701.822684604
model_core_stage_0,3316,201701.822684604
model_core,3317,201725.650746637
model_core_stage_0,3317,201725.650746637
model_core,3318,201749.478808669
model_core_stage_0,3318,201749.478808669
model_core,3319,201773.306870702
model_core_stage_0,3319,201773.306870702
model_core,3320,201797.134932734
model_core_stage_0,3320,201797.134932734
model_core,3321,201820.962994767
model_core_stage_0,3321,201820.962994767
model_core,3322,201844.791056800
model_core_stage_0,3322,201844.791056800
model_core,3323,201868.619118832
model_core_stage_0,3323,201868.619118832
model_core,3324,201892.447180865
model_core_stage_0,3324,201892.447180865
model_core,3325,201916.275242897
model_core_stage_0,3325,201916.275242897
model_core,3326,201940.103304930
model_core_stage_0,3326,201940.103304930
model_core,3327,201963.931366962
model_core_stage_0,3327,201963.931366962
model_core,3328,201987.759428995
model_core_stage_0,3328,201987.759428995
model_core,3329,202011.587491028
model_core_stage_0,3329,202011.587491028
model_core,3330,202035.415553060
model_core_stage_0,3330,202035.415553060
model_core,3331,202059.243615093
model_core_stage_0,3331,202059.243615093
model_core,3332,202083.071677125
model_core_stage_0,3332,202083.071677125
model_core,3333,202106.899739158
model_core_stage_0,3333,202106.899739158
model_core,3334,202130.727801190
model_core_stage_0,3334,202130.727801190
model_core,3335,202154.555863223
model_core_stage_0,3335,202154.555863223
model_core,3336,202178.383925255
model_core_stage_0,3336,202178.383925256
model_core,3337,202202.211987288
model_core_stage_0,3337,202202.211987288
model_core,3338,202226.040049321
model_core_stage_0,3338,202226.040049321
model_core,3339,202249.868111353
model_core_stage_0,3339,202249.868111353
model_core,3340,202273.696173386
model_core_stage_0,3340,202273.696173386
model_core,3341,202297.524235418
model_core_stage_0,3341,202297.524235418
model_core,3342,202321.352297451
model_core_stage_0,3342,202321.352297451
model_core,3343,202345.180359483
model_core_stage_0,3343,202345.180359483
model_core,3344,202369.008421516
model_core_stage_0,3344,202369.008421516
model_core,3345,202392.836483549
model_core_stage_0,3345,202392.836483549
model_core,3346,202416.664545581
model_core_stage_0,3346,202416.664545581
model_core,3347,202440.492607614
model_core_stage_0,3347,202440.492607614
model_core,3348,202464.320669646
model_core_stage_0,3348,202464.320669646
model_core,3349,202488.148731679
model_core_stage_0,3349,202488.148731679
model_core,3350,202511.976793711
model_core_stage_0,3350,202511.976793711
model_core,3351,202535.804855744
model_core_stage_0,3351,202535.804855744
model_core,3352,202559.632917777
model_core_stage_0,3352,202559.632917777
model_core,3353,202583.460979809
model_core_stage_0,3353,202583.460979809
model_core,3354,202607.289041842
model_core_stage_0,3354,202607.289041842
model_core,3355,202631.117103874
model_core_stage_0,3355,202631.117103874
model_core,3356,202654.945165907
model_core_stage_0,3356,202654.945165907
model_core,3357,202678.773227939
model_core_stage_0,3357,202678.773227939
model_core,3358,202702.601289972
model_core_stage_0,3358,202702.601289972
model_core,3359,202726.429352004
model_core_stage_0,3359,202726.429352004
model_core,3360,202750.257414037
model_core_stage_0,3360,202750.257414037
model_core,3361,202774.085476070
model_core_stage_0,3361,202774.085476070
model_core,3362,202797.913538102
model_core_stage_0,3362,202797.913538102
model_core,3363,202821.741600135
model_core_stage_0,3363,202821.741600135
model_core,3364,202845.569662167
model_core_stage_0,3364,202845.569662167
model_core,3365,202869.397724200
model_core_stage_0,3365,202869.397724200
model_core,3366,202893.225786232
model_core_stage_0,3366,202893.225786232
model_core,3367,202917.053848265
model_core_stage_0,3367,202917.053848265
model_core,3368,202940.881910298
model_core_stage_0,3368,202940.881910298
model_core,3369,202964.709972330
model_core_stage_0,3369,202964.709972330
model_core,3370,202988.538034363
model_core_stage_0,3370,202988.538034363
model_core,3371,203012.366096395
model_core_stage_0,3371,203012.366096395
model_core,3372,203036.194158428
model_core_stage_0,3372,203036.194158428
model_core,3373,203060.022220460
model_core_stage_0,3373,203060.022220460
model_core,3374,203083.850282493
model_core_stage_0,3374,203083.850282493
model_core,3375,203107.678344526
model_core_stage_0,3375,203107.678344526
model_core,3376,203131.506406558
model_core_stage_0,3376,203131.506406558
model_core,3377,203155.334468591
model_core_stage_0,3377,203155.334468591
model_core,3378,203179.162530623
model_core_stage_0,3378,203179.162530623
model_core,3379,203202.990592656
model_core_stage_0,3379,203202.990592656
model_core,3380,203226.818654688
model_core_stage_0,3380,203226.818654688
model_core,3381,203250.646716721
model_core_stage_0,3381,203250.646716721
model_core,3382,203274.474778754
model_core_stage_0,3382,203274.474778754
model_core,3383,203298.302840786
model_core_stage_0,3383,203298.302840786
model_core,3384,203322.130902819
model_core_stage_0,3384,203322.130902819
model_core,3385,203345.958964851
model_core_stage_0,3385,203345.958964851
model_core,3386,203369.787026884
model_core_stage_0,3386,203369.787026884
model_core,3387,203393.615088916
model_core_stage_0,3387,203393.615088916
model_core,3388,203417.443150949
model_core_stage_0,3388,203417.443150949
model_core,3389,203441.271212981
model_core_stage_0,3389,203441.271212981
model_core,3390,203465.099275014
model_core_stage_0,3390,203465.099275014
model_core,3391,203488.927337047
model_core_stage_0,3391,203488.927337047
model_core,3392,203512.755399079
model_core_stage_0,3392,203512.755399079
model_core,3393,203536.583461112
model_core_stage_0,3393,203536.583461112
model_core,3394,203560.411523144
model_core_stage_0,3394,203560.411523144
model_core,3395,203584.239585177
model_core_stage_0,3395,203584.239585177
model_core,3396,203608.067647209
model_core_stage_0,3396,203608.067647209
model_core,3397,203631.895709242
model_core_stage_0,3397,203631.895709242
model_core,3398,203655.723771275
model_core_stage_0,3398,203655.723771275
model_core,3399,203679.551833307
model_core_stage_0,3399,203679.551833307
model_core,3400,203703.379895340
model_core_stage_0,3400,203703.379895340
model_core,3401,203727.207957372
model_core_stage_0,3401,203727.207957372
model_core,3402,203751.036019405
model_core_stage_0,3402,203751.036019405
model_core,3403,203774.864081437
model_core_stage_0,3403,203774.864081437
model_core,3404,203798.692143470
model_core_stage_0,3404,203798.692143470
model_core,3405,203822.520205503
model_core_stage_0,3405,203822.520205503
model_core,3406,203846.348267535
model_core_stage_0,3406,203846.348267535
model_core,3407,203870.176329568
model_core_stage_0,3407,203870.176329568
model_core,3408,203894.004391600
model_core_stage_0,3408,203894.004391600
model_core,3409,203917.832453633
model_core_stage_0,3409,203917.832453633
model_core,3410,203941.660515665
model_core_stage_0,3410,203941.660515665
model_core,3411,203965.488577698
model_core_stage_0,3411,203965.488577698
model_core,3412,203989.316639730
model_core_stage_0,3412,203989.316639731
model_core,3413,204013.144701763
model_core_stage_0,3413,204013.144701763
model_core,3414,204036.972763796
model_core_stage_0,3414,204036.972763796
model_core,3415,204060.800825828
model_core_stage_0,3415,204060.800825828
model_core,3416,204084.628887861
model_core_stage_0,3416,204084.628887861
model_core,3417,204108.456949893
model_core_stage_0,3417,204108.456949893
model_core,3418,204132.285011926
model_core_stage_0,3418,204132.285011926
model_core,3419,204156.113073958
model_core_stage_0,3419,204156.113073958
model_core,3420,204179.941135991
model_core_stage_0,3420,204179.941135991
model_core,3421,204203.769198024
model_core_stage_0,3421,204203.769198024
model_core,3422,204227.597260056
model_core_stage_0,3422,204227.597260056
model_core,3423,204251.425322089
model_core_stage_0,3423,204251.425322089
model_core,3424,204275.253384121
model_core_stage_0,3424,204275.253384121
model_core,3425,204299.081446154
model_core_stage_0,3425,204299.081446154
model_core,3426,204322.909508186
model_core_stage_0,3426,204322.909508186
model_core,3427,204346.737570219
model_core_stage_0,3427,204346.737570219
model_core,3428,204370.565632252
model_core_stage_0,3428,204370.565632252
model_core,3429,204394.393694284
model_core_stage_0,3429,204394.393694284
model_core,3430,204418.221756317
model_core_stage_0,3430,204418.221756317
model_core,3431,204442.049818349
model_core_stage_0,3431,204442.049818349
model_core,3432,204465.877880382
model_core_stage_0,3432,204465.877880382
model_core,3433,204489.705942414
model_core_stage_0,3433,204489.705942414
model_core,3434,204513.534004447
model_core_stage_0,3434,204513.534004447
model_core,3435,204537.362066480
model_core_stage_0,3435,204537.362066480
model_core,3436,204561.190128512
model_core_stage_0,3436,204561.190128512
model_core,3437,204585.018190545
model_core_stage_0,3437,204585.018190545
model_core,3438,204608.846252577
model_core_stage_0,3438,204608.846252577
model_core,3439,204632.674314610
model_core_stage_0,3439,204632.674314610
model_core,3440,204656.502376642
model_core_stage_0,3440,204656.502376642
model_core,3441,204680.330438675
model_core_stage_0,3441,204680.330438675
model_core,3442,204704.158500707
model_core_stage_0,3442,204704.158500707
model_core,3443,204727.986562740
model_core_stage_0,3443,204727.986562740
model_core,3444,204751.814624773
model_core_stage_0,3444,204751.814624773
model_core,3445,204775.642686805
model_core_stage_0,3445,204775.642686805
model_core,3446,204799.470748838
model_core_stage_0,3446,204799.470748838
model_core,3447,204823.298810870
model_core_stage_0,3447,204823.298810870
model_core,3448,204847.126872903
model_core_stage_0,3448,204847.126872903
model_core,3449,204870.954934935
model_core_stage_0,3449,204870.954934935
model_core,3450,204894.782996968
model_core_stage_0,3450,204894.782996968
model_core,3451,204918.611059001
model_core_stage_0,3451,204918.611059001
model_core,3452,204942.439121033
model_core_stage_0,3452,204942.439121033
model_core,3453,204966.267183066
model_core_stage_0,3453,204966.267183066
model_core,3454,204990.095245098
model_core_stage_0,3454,204990.095245098
model_core,3455,205013.923307131
model_core_stage_0,3455,205013.923307131
model_core,3456,205037.751369163
model_core_stage_0,3456,205037.751369163
model_core,3457,205061.579431196
model_core_stage_0,3457,205061.579431196
model_core,3458,205085.407493229
model_core_stage_0,3458,205085.407493229
model_core,3459,205109.235555261
model_core_stage_0,3459,205109.235555261
model_core,3460,205133.063617294
model_core_stage_0,3460,205133.063617294
model_core,3461,205156.891679326
model_core_stage_0,3461,205156.891679326
model_core,3462,205180.719741359
model_core_stage_0,3462,205180.719741359
model_core,3463,205204.547803391
model_core_stage_0,3463,205204.547803391
model_core,3464,205228.375865424
model_core_stage_0,3464,205228.375865424
model_core,3465,205252.203927456
model_core_stage_0,3465,205252.203927457
model_core,3466,205276.031989489
model_core_stage_0,3466,205276.031989489
model_core,3467,205299.860051522
model_core_stage_0,3467,205299.860051522
model_core,3468,205323.688113554
model_core_stage_0,3468,205323.688113554
model_core,3469,205347.516175587
model_core_stage_0,3469,205347.516175587
model_core,3470,205371.344237619
model_core_stage_0,3470,205371.344237619
model_core,3471,205395.172299652
model_core_stage_0,3471,205395.172299652
model_core,3472,205419.000361684
model_core_stage_0,3472,205419.000361684
model_core,3473,205442.828423717
model_core_stage_0,3473,205442.828423717
model_core,3474,205466.656485750
model_core_stage_0,3474,205466.656485750
model_core,3475,205490.484547782
model_core_stage_0,3475,205490.484547782
model_core,3476,205514.312609815
model_core_stage_0,3476,205514.312609815
model_core,3477,205538.140671847
model_core_stage_0,3477,205538.140671847
model_core,3478,205561.968733880
model_core_stage_0,3478,205561.968733880
model_core,3479,205585.796795912
model_core_stage_0,3479,205585.796795912
model_core,3480,205609.624857945
model_core_stage_0,3480,205609.624857945
model_core,3481,205633.452919978
model_core_stage_0,3481,205633.452919978
model_core,3482,205657.280982010
model_core_stage_0,3482,205657.280982010
model_core,3483,205681.109044043
model_core_stage_0,3483,205681.109044043
model_core,3484,205704.937106075
model_core_stage_0,3484,205704.937106075
model_core,3485,205728.765168108
model_core_stage_0,3485,205728.765168108
model_core,3486,205752.593230140
model_core_stage_0,3486,205752.593230140
model_core,3487,205776.421292173
model_core_stage_0,3487,205776.421292173
model_core,3488,205800.249354206
model_core_stage_0,3488,205800.249354206
model_core,3489,205824.077416238
model_core_stage_0,3489,205824.077416238
model_core,3490,205847.905478271
model_core_stage_0,3490,205847.905478271
model_core,3491,205871.733540303
model_core_stage_0,3491,205871.733540303
model_core,3492,205895.561602336
model_core_stage_0,3492,205895.561602336
model_core,3493,205919.389664368
model_core_stage_0,3493,205919.389664368
model_core,3494,205943.217726401
model_core_stage_0,3494,205943.217726401
model_core,3495,205967.045788433
model_core_stage_0,3495,205967.045788433
model_core,3496,205990.873850466
model_core_stage_0,3496,205990.873850466
model_core,3497,206014.701912499
model_core_stage_0,3497,206014.701912499
model_core,3498,206038.529974531
model_core_stage_0,3498,206038.529974531
model_core,3499,206062.358036564
model_core_stage_0,3499,206062.358036564
model_core,3500,206086.186098596
model_core_stage_0,3500,206086.186098596
model_core,3501,206110.014160629
model_core_stage_0,3501,206110.014160629
model_core,3502,206133.842222661
model_core_stage_0,3502,206133.842222661
model_core,3503,206157.670284694
model_core_stage_0,3503,206157.670284694
model_core,3504,206181.498346727
model_core_stage_0,3504,206181.498346727
model_core,3505,206205.326408759
model_core_stage_0,3505,206205.326408759
model_core,3506,206229.154470792
model_core_stage_0,3506,206229.154470792
model_core,3507,206252.982532824
model_core_stage_0,3507,206252.982532824
model_core,3508,206276.810594857
model_core_stage_0,3508,206276.810594857
model_core,3509,206300.638656889
model_core_stage_0,3509,206300.638656889
model_core,3510,206324.466718922
model_core_stage_0,3510,206324.466718922
model_core,3511,206348.294780955
model_core_stage_0,3511,206348.294780955
model_core,3512,206372.122842987
model_core_stage_0,3512,206372.122842987
model_core,3513,206395.950905020
model_core_stage_0,3513,206395.950905020
model_core,3514,206419.778967052
model_core_stage_0,3514,206419.778967052
model_core,3515,206443.607029085
model_core_stage_0,3515,206443.607029085
model_core,3516,206467.435091117
model_core_stage_0,3516,206467.435091117
model_core,3517,206491.263153150
model_core_stage_0,3517,206491.263153150
model_core,3518,206515.091215182
model_core_stage_0,3518,206515.091215183
model_core,3519,206538.919277215
model_core_stage_0,3519,206538.919277215
model_core,3520,206562.747339248
model_core_stage_0,3520,206562.747339248
model_core,3521,206586.575401280
model_core_stage_0,3521,206586.575401280
model_core,3522,206610.403463313
model_core_stage_0,3522,206610.403463313
model_core,3523,206634.231525345
model_core_stage_0,3523,206634.231525345
model_core,3524,206658.059587378
model_core_stage_0,3524,206658.059587378
model_core,3525,206681.887649410
model_core_stage_0,3525,206681.887649410
model_core,3526,206705.715711443
model_core_stage_0,3526,206705.715711443
model_core,3527,206729.543773476
model_core_stage_0,3527,206729.543773476
model_core,3528,206753.371835508
model_core_stage_0,3528,206753.371835508
model_core,3529,206777.199897541
model_core_stage_0,3529,206777.199897541
model_core,3530,206801.027959573
model_core_stage_0,3530,206801.027959573
model_core,3531,206824.856021606
model_core_stage_0,3531,206824.856021606
model_core,3532,206848.684083638
model_core_stage_0,3532,206848.684083638
model_core,3533,206872.512145671
model_core_stage_0,3533,206872.512145671
model_core,3534,206896.340207704
model_core_stage_0,3534,206896.340207703
model_core,3535,206920.168269736
model_core_stage_0,3535,206920.168269736
model_core,3536,206943.996331769
model_core_stage_0,3536,206943.996331769
model_core,3537,206967.824393801
model_core_stage_0,3537,206967.824393801
model_core,3538,206991.652455834
model_core_stage_0,3538,206991.652455834
model_core,3539,207015.480517866
model_core_stage_0,3539,207015.480517866
model_core,3540,207039.308579899
model_core_stage_0,3540,207039.308579899
model_core,3541,207063.136641932
model_core_stage_0,3541,207063.136641931
model_core,3542,207086.964703964
model_core_stage_0,3542,207086.964703964
model_core,3543,207110.792765997
model_core_stage_0,3543,207110.792765997
model_core,3544,207134.620828029
model_core_stage_0,3544,207134.620828029
model_core,3545,207158.448890062
model_core_stage_0,3545,207158.448890062
model_core,3546,207182.276952094
model_core_stage_0,3546,207182.276952094
model_core,3547,207206.105014127
model_core_stage_0,3547,207206.105014127
model_core,3548,207229.933076159
model_core_stage_0,3548,207229.933076159
model_core,3549,207253.761138192
model_core_stage_0,3549,207253.761138192
model_core,3550,207277.589200225
model_core_stage_0,3550,207277.589200225
model_core,3551,207301.417262257
model_core_stage_0,3551,207301.417262257
model_core,3552,207325.245324290
model_core_stage_0,3552,207325.245324290
model_core,3553,207349.073386322
model_core_stage_0,3553,207349.073386322
model_core,3554,207372.901448355
model_core_stage_0,3554,207372.901448355
model_core,3555,207396.729510387
model_core_stage_0,3555,207396.729510387
model_core,3556,207420.557572420
model_core_stage_0,3556,207420.557572420
model_core,3557,207444.385634453
model_core_stage_0,3557,207444.385634453
model_core,3558,207468.213696485
model_core_stage_0,3558,207468.213696485
model_core,3559,207492.041758518
model_core_stage_0,3559,207492.041758518
model_core,3560,207515.869820550
model_core_stage_0,3560,207515.869820550
model_core,3561,207539.697882583
model_core_stage_0,3561,207539.697882583
model_core,3562,207563.525944615
model_core_stage_0,3562,207563.525944615
model_core,3563,207587.354006648
model_core_stage_0,3563,207587.354006648
model_core,3564,207611.182068681
model_core_stage_0,3564,207611.182068681
model_core,3565,207635.010130713
model_core_stage_0,3565,207635.010130713
model_core,3566,207658.838192746
model_core_stage_0,3566,207658.838192746
model_core,3567,207682.666254778
model_core_stage_0,3567,207682.666254778
model_core,3568,207706.494316811
model_core_stage_0,3568,207706.494316811
model_core,3569,207730.322378843
model_core_stage_0,3569,207730.322378843
model_core,3570,207754.150440876
model_core_stage_0,3570,207754.150440876
model_core,3571,207777.978502908
model_core_stage_0,3571,207777.978502908
model_core,3572,207801.806564941
model_core_stage_0,3572,207801.806564941
model_core,3573,207825.634626974
model_core_stage_0,3573,207825.634626974
model_core,3574,207849.462689006
model_core_stage_0,3574,207849.462689006
model_core,3575,207873.290751039
model_core_stage_0,3575,207873.290751039
model_core,3576,207897.118813071
model_core_stage_0,3576,207897.118813071
model_core,3577,207920.946875104
model_core_stage_0,3577,207920.946875104
model_core,3578,207944.774937136
model_core_stage_0,3578,207944.774937136
model_core,3579,207968.602999169
model_core_stage_0,3579,207968.602999169
model_core,3580,207992.431061202
model_core_stage_0,3580,207992.431061202
model_core,3581,208016.259123234
model_core_stage_0,3581,208016.259123234
model_core,3582,208040.087185267
model_core_stage_0,3582,208040.087185267
model_core,3583,208063.915247299
model_core_stage_0,3583,208063.915247299
model_core,3584,208087.743309332
model_core_stage_0,3584,208087.743309332
model_core,3585,208111.571371364
model_core_stage_0,3585,208111.571371364
model_core,3586,208135.399433397
model_core_stage_0,3586,208135.399433397
model_core,3587,208159.227495430
model_core_stage_0,3587,208159.227495430
model_core,3588,208183.055557462
model_core_stage_0,3588,208183.055557462
model_core,3589,208206.883619495
model_core_stage_0,3589,208206.883619495
model_core,3590,208230.711681527
model_core_stage_0,3590,208230.711681527
model_core,3591,208254.539743560
model_core_stage_0,3591,208254.539743560
model_core,3592,208278.367805592
model_core_stage_0,3592,208278.367805592
model_core,3593,208302.195867625
model_core_stage_0,3593,208302.195867625
model_core,3594,208326.023929658
model_core_stage_0,3594,208326.023929657
model_core,3595,208349.851991690
model_core_stage_0,3595,208349.851991690
model_core,3596,208373.680053723
model_core_stage_0,3596,208373.680053723
model_core,3597,208397.508115755
model_core_stage_0,3597,208397.508115755
model_core,3598,208421.336177788
model_core_stage_0,3598,208421.336177788
model_core,3599,208445.164239820
model_core_stage_0,3599,208445.164239820
model_core,3600,208468.992301853
model_core_stage_0,3600,208468.992301853
model_core,3601,208492.820363885
model_core_stage_0,3601,208492.820363885
model_core,3602,208516.648425918
model_core_stage_0,3602,208516.648425918
model_core,3603,208540.476487951
model_core_stage_0,3603,208540.476487951
model_core,3604,208564.304549983
model_core_stage_0,3604,208564.304549983
model_core,3605,208588.132612016
model_core_stage_0,3605,208588.132612016
model_core,3606,208611.960674048
model_core_stage_0,3606,208611.960674048
model_core,3607,208635.788736081
model_core_stage_0,3607,208635.788736081
model_core,3608,208659.616798113
model_core_stage_0,3608,208659.616798113
model_core,3609,208683.444860146
model_core_stage_0,3609,208683.444860146
model_core,3610,208707.272922179
model_core_stage_0,3610,208707.272922179
model_core,3611,208731.100984211
model_core_stage_0,3611,208731.100984211
model_core,3612,208754.929046244
model_core_stage_0,3612,208754.929046244
model_core,3613,208778.757108276
model_core_stage_0,3613,208778.757108276
model_core,3614,208802.585170309
model_core_stage_0,3614,208802.585170309
model_core,3615,208826.413232341
model_core_stage_0,3615,208826.413232341
model_core,3616,208850.241294374
model_core_stage_0,3616,208850.241294374
model_core,3617,208874.069356407
model_core_stage_0,3617,208874.069356406
model_core,3618,208897.897418439
model_core_stage_0,3618,208897.897418439
model_core,3619,208921.725480472
model_core_stage_0,3619,208921.725480472
model_core,3620,208945.553542504
model_core_stage_0,3620,208945.553542504
model_core,3621,208969.381604537
model_core_stage_0,3621,208969.381604537
model_core,3622,208993.209666569
model_core_stage_0,3622,208993.209666569
model_core,3623,209017.037728602
model_core_stage_0,3623,209017.037728602
model_core,3624,209040.865790634
model_core_stage_0,3624,209040.865790634
model_core,3625,209064.693852667
model_core_stage_0,3625,209064.693852667
model_core,3626,209088.521914700
model_core_stage_0,3626,209088.521914700
model_core,3627,209112.349976732
model_core_stage_0,3627,209112.349976732
model_core,3628,209136.178038765
model_core_stage_0,3628,209136.178038765
model_core,3629,209160.006100797
model_core_stage_0,3629,209160.006100797
model_core,3630,209183.834162830
model_core_stage_0,3630,209183.834162830
model_core,3631,209207.662224862
model_core_stage_0,3631,209207.662224862
model_core,3632,209231.490286895
model_core_stage_0,3632,209231.490286895
model_core,3633,209255.318348928
model_core_stage_0,3633,209255.318348928
model_core,3634,209279.146410960
model_core_stage_0,3634,209279.146410960
model_core,3635,209302.974472993
model_core_stage_0,3635,209302.974472993
model_core,3636,209326.802535025
model_core_stage_0,3636,209326.802535025
model_core,3637,209350.630597058
model_core_stage_0,3637,209350.630597058
model_core,3638,209374.458659090
model_core_stage_0,3638,209374.458659090
model_core,3639,209398.286721123
model_core_stage_0,3639,209398.286721123
model_core,3640,209422.114783156
model_core_stage_0,3640,209422.114783156
model_core,3641,209445.942845188
model_core_stage_0,3641,209445.942845188
model_core,3642,209469.770907221
model_core_stage_0,3642,209469.770907221
model_core,3643,209493.598969253
model_core_stage_0,3643,209493.598969253
model_core,3644,209517.427031286
model_core_stage_0,3644,209517.427031286
model_core,3645,209541.255093318
model_core_stage_0,3645,209541.255093318
model_core,3646,209565.083155351
model_core_stage_0,3646,209565.083155351
model_core,3647,209588.911217383
model_core_stage_0,3647,209588.911217383
model_core,3648,209612.739279416
model_core_stage_0,3648,209612.739279416
model_core,3649,209636.567341449
model_core_stage_0,3649,209636.567341449
model_core,3650,209660.395403481
model_core_stage_0,3650,209660.395403481
model_core,3651,209684.223465514
model_core_stage_0,3651,209684.223465514
model_core,3652,209708.051527546
model_core_stage_0,3652,209708.051527546
model_core,3653,209731.879589579
model_core_stage_0,3653,209731.879589579
model_core,3654,209755.707651611
model_core_stage_0,3654,209755.707651611
model_core,3655,209779.535713644
model_core_stage_0,3655,209779.535713644
model_core,3656,209803.363775677
model_core_stage_0,3656,209803.363775677
model_core,3657,209827.191837709
model_core_stage_0,3657,209827.191837709
model_core,3658,209851.019899742
model_core_stage_0,3658,209851.019899742
model_core,3659,209874.847961774
model_core_stage_0,3659,209874.847961774
model_core,3660,209898.676023807
model_core_stage_0,3660,209898.676023807
model_core,3661,209922.504085839
model_core_stage_0,3661,209922.504085839
model_core,3662,209946.332147872
model_core_stage_0,3662,209946.332147872
model_core,3663,209970.160209905
model_core_stage_0,3663,209970.160209905
model_core,3664,209993.988271937
model_core_stage_0,3664,209993.988271937
model_core,3665,210017.816333970
model_core_stage_0,3665,210017.816333970
model_core,3666,210041.644396002
model_core_stage_0,3666,210041.644396002
model_core,3667,210065.472458035
model_core_stage_0,3667,210065.472458035
model_core,3668,210089.300520067
model_core_stage_0,3668,210089.300520067
model_core,3669,210113.128582100
model_core_stage_0,3669,210113.128582100
model_core,3670,210136.956644133
model_core_stage_0,3670,210136.956644133
model_core,3671,210160.784706165
model_core_stage_0,3671,210160.784706165
model_core,3672,210184.612768198
model_core_stage_0,3672,210184.612768198
model_core,3673,210208.440830230
model_core_stage_0,3673,210208.440830230
model_core,3674,210232.268892263
model_core_stage_0,3674,210232.268892263
model_core,3675,210256.096954295
model_core_stage_0,3675,210256.096954295
model_core,3676,210279.925016328
model_core_stage_0,3676,210279.925016328
model_core,3677,210303.753078360
model_core_stage_0,3677,210303.753078360
model_core,3678,210327.581140393
model_core_stage_0,3678,210327.581140393
model_core,3679,210351.409202426
model_core_stage_0,3679,210351.409202426
model_core,3680,210375.237264458
model_core_stage_0,3680,210375.237264458
model_core,3681,210399.065326491
model_core_stage_0,3681,210399.065326491
model_core,3682,210422.893388523
model_core_stage_0,3682,210422.893388523
model_core,3683,210446.721450556
model_core_stage_0,3683,210446.721450556
model_core,3684,210470.549512588
model_core_stage_0,3684,210470.549512588
model_core,3685,210494.377574621
model_core_stage_0,3685,210494.377574621
model_core,3686,210518.205636654
model_core_stage_0,3686,210518.205636654
model_core,3687,210542.033698686
model_core_stage_0,3687,210542.033698686
model_core,3688,210565.861760719
model_core_stage_0,3688,210565.861760719
