layer,sequences,time_us
model_core_stage_0,2288,236681.644460946
model_core,2289,236711.571861028
model_core_stage_0,2289,236711.571861028
model_core,2290,236741.499261111
model_core_stage_0,2290,236741.499261111
model_core,2291,236771.426661193
model_core_stage_0,2291,236771.426661193
model_core,2292,236801.354061275
model_core_stage_0,2292,236801.354061275
model_core,2293,236831.281461358
model_core_stage_0,2293,236831.281461358
model_core,2294,236861.208861440
model_core_stage_0,2294,236861.208861440
model_core,2295,236891.136261522
model_core_stage_0,2295,236891.136261522
model_core,2296,236921.063661605
model_core_stage_0,2296,236921.063661605
model_core,2297,236950.991061687
model_core_stage_0,2297,236950.991061687
model_core,2298,236980.918461769
model_core_stage_0,2298,236980.918461769
model_core,2299,237010.845861852
model_core_stage_0,2299,237010.845861852
model_core,2300,237040.773261934
model_core_stage_0,2300,237040.773261934
model_core,2301,237070.700662017
model_core_stage_0,2301,237070.700662017
model_core,2302,237100.628062099
model_core_stage_0,2302,237100.628062099
model_core,2303,237130.555462181
model_core_stage_0,2303,237130.555462181
model_core,2304,237160.482862264
model_core_stage_0,2304,237160.482862264
model_core,2305,237190.410262346
model_core_stage_0,2305,237190.410262346
model_core,2306,237220.337662428
model_core_stage_0,2306,237220.337662428
model_core,2307,237250.265062511
model_core_stage_0,2307,237250.265062511
model_core,2308,237280.192462593
model_core_stage_0,2308,237280.192462593
model_core,2309,237310.119862675
model_core_stage_0,2309,237310.119862675
model_core,2310,237340.047262758
model_core_stage_0,2310,237340.047262758
model_core,2311,237369.974662840
model_core_stage_0,2311,237369.974662840
model_core,2312,237399.902062922
model_core_stage_0,2312,237399.902062922
model_core,2313,237429.829463005
model_core_stage_0,2313,237429.829463005
model_core,2314,237459.756863087
model_core_stage_0,2314,237459.756863087
model_core,2315,237489.684263169
model_core_stage_0,2315,237489.684263169
model_core,2316,237519.611663252
model_core_stage_0,2316,237519.611663252
model_core,2317,237549.539063334
model_core_stage_0,2317,237549.539063334
model_core,2318,237579.466463416
model_core_stage_0,2318,237579.466463416
model_core,2319,237609.393863499
model_core_stage_0,2319,237609.393863499
model_core,2320,237639.321263581
model_core_stage_0,2320,237639.321263581
model_core,2321,237669.248663664
model_core_stage_0,2321,237669.248663664
model_core,2322,237699.176063746
model_core_stage_0,2322,237699.176063746
model_core,2323,237729.103463828
model_core_stage_0,2323,237729.103463828
model_core,2324,237759.030863911
model_core_stage_0,2324,237759.030863911
model_core,2325,237788.958263993
model_core_stage_0,2325,237788.958263993
model_core,2326,237818.885664075
model_core_stage_0,2326,237818.885664075
model_core,2327,237848.813064158
model_core_stage_0,2327,237848.813064158
model_core,2328,237878.740464240
model_core_stage_0,2328,237878.740464240
model_core,2329,237908.667864322
model_core_stage_0,2329,237908.667864322
model_core,2330,237938.595264405
model_core_stage_0,2330,237938.595264405
model_core,2331,237968.522664487
model_core_stage_0,2331,237968.522664487
model_core,2332,237998.450064569
model_core_stage_0,2332,237998.450064569
model_core,2333,238028.377464652
model_core_stage_0,2333,238028.377464652
model_core,2334,238058.304864734
model_core_stage_0,2334,238058.304864734
model_core,2335,238088.232264816
model_core_stage_0,2335,238088.232264816
model_core,2336,238118.159664899
model_core_stage_0,2336,238118.159664899
model_core,2337,238148.087064981
model_core_stage_0,2337,238148.087064981
model_core,2338,238178.014465063
model_core_stage_0,2338,238178.014465063
model_core,2339,238207.941865146
model_core_stage_0,2339,238207.941865146
model_core,2340,238237.869265228
model_core_stage_0,2340,238237.869265228
model_core,2341,238267.796665311
model_core_stage_0,2341,238267.796665311
model_core,2342,238297.724065393
model_core_stage_0,2342,238297.724065393
model_core,2343,238327.651465475
model_core_stage_0,2343,238327.651465475
model_core,2344,238357.578865558
model_core_stage_0,2344,238357.578865558
model_core,2345,238387.506265640
model_core_stage_0,2345,238387.506265640
model_core,2346,238417.433665722
model_core_stage_0,2346,238417.433665722
model_core,2347,238447.361065805
model_core_stage_0,2347,238447.361065805
model_core,2348,238477.288465887
model_core_stage_0,2348,238477.288465887
model_core,2349,238507.215865969
model_core_stage_0,2349,238507.215865969
model_core,2350,238537.143266052
model_core_stage_0,2350,238537.143266052
model_core,2351,238567.070666134
model_core_stage_0,2351,238567.070666134
model_core,2352,238596.998066216
model_core_stage_0,2352,238596.998066216
model_core,2353,238626.925466299
model_core_stage_0,2353,238626.925466299
model_core,2354,238656.852866381
model_core_stage_0,2354,238656.852866381
model_core,2355,238686.780266463
model_core_stage_0,2355,238686.780266463
model_core,2356,238716.707666546
model_core_stage_0,2356,238716.707666546
model_core,2357,238746.635066628
model_core_stage_0,2357,238746.635066628
model_core,2358,238776.562466711
model_core_stage_0,2358,238776.562466711
model_core,2359,238806.489866793
model_core_stage_0,2359,238806.489866793
model_core,2360,238836.417266875
model_core_stage_0,2360,238836.417266875
model_core,2361,238866.344666958
model_core_stage_0,2361,238866.344666958
model_core,2362,238896.272067040
model_core_stage_0,2362,238896.272067040
model_core,2363,238926.199467122
model_core_stage_0,2363,238926.199467122
model_core,2364,238956.126867205
model_core_stage_0,2364,238956.126867205
model_core,2365,238986.054267287
model_core_stage_0,2365,238986.054267287
model_core,2366,239015.981667369
model_core_stage_0,2366,239015.981667369
model_core,2367,239045.909067452
model_core_stage_0,2367,239045.909067452
model_core,2368,239075.836467534
model_core_stage_0,2368,239075.836467534
model_core,2369,239105.763867616
model_core_stage_0,2369,239105.763867616
model_core,2370,239135.691267699
model_core_stage_0,2370,239135.691267699
model_core,2371,239165.618667781
model_core_stage_0,2371,239165.618667781
model_core,2372,239195.546067863
model_core_stage_0,2372,239195.546067863
model_core,2373,239225.473467946
model_core_stage_0,2373,239225.473467946
model_core,2374,239255.400868028
model_core_stage_0,2374,239255.400868028
model_core,2375,239285.328268110
model_core_stage_0,2375,239285.328268110
model_core,2376,239315.255668193
model_core_stage_0,2376,239315.255668193
model_core,2377,239345.183068275
model_core_stage_0,2377,239345.183068275
model_core,2378,239375.110468358
model_core_stage_0,2378,239375.110468357
model_core,2379,239405.037868440
model_core_stage_0,2379,239405.037868440
model_core,2380,239434.965268522
model_core_stage_0,2380,239434.965268522
model_core,2381,239464.892668605
model_core_stage_0,2381,239464.892668605
model_core,2382,239494.820068687
model_core_stage_0,2382,239494.820068687
model_core,2383,239524.747468769
model_core_stage_0,2383,239524.747468769
model_core,2384,239554.674868852
model_core_stage_0,2384,239554.674868852
model_core,2385,239584.602268934
model_core_stage_0,2385,239584.602268934
model_core,2386,239614.529669016
model_core_stage_0,2386,239614.529669016
model_core,2387,239644.457069099
model_core_stage_0,2387,239644.457069099
model_core,2388,239674.384469181
model_core_stage_0,2388,239674.384469181
model_core,2389,239704.311869263
model_core_stage_0,2389,239704.311869263
model_core,2390,239734.239269346
model_core_stage_0,2390,239734.239269346
model_core,2391,239764.166669428
model_core_stage_0,2391,239764.166669428
model_core,2392,239794.094069510
model_core_stage_0,2392,239794.094069510
model_core,2393,239824.021469593
model_core_stage_0,2393,239824.021469593
model_core,2394,239853.948869675
model_core_stage_0,2394,239853.948869675
model_core,2395,239883.876269757
model_core_stage_0,2395,239883.876269758
model_core,2396,239913.803669840
model_core_stage_0,2396,239913.803669840
model_core,2397,239943.731069922
model_core_stage_0,2397,239943.731069922
model_core,2398,239973.658470005
model_core_stage_0,2398,239973.658470005
model_core,2399,240003.585870087
model_core_stage_0,2399,240003.585870087
model_core,2400,240033.513270169
model_core_stage_0,2400,240033.513270169
model_core,2401,240063.440670252
model_core_stage_0,2401,240063.440670252
model_core,2402,240093.368070334
model_core_stage_0,2402,240093.368070334
model_core,2403,240123.295470416
model_core_stage_0,2403,240123.295470416
model_core,2404,240153.222870499
model_core_stage_0,2404,240153.222870499
model_core,2405,240183.150270581
model_core_stage_0,2405,240183.150270581
model_core,2406,240213.077670663
model_core_stage_0,2406,240213.077670663
model_core,2407,240243.005070746
model_core_stage_0,2407,240243.005070746
model_core,2408,240272.932470828
model_core_stage_0,2408,240272.932470828
model_core,2409,240302.859870910
model_core_stage_0,2409,240302.859870910
model_core,2410,240332.787270993
model_core_stage_0,2410,240332.787270993
model_core,2411,240362.714671075
model_core_stage_0,2411,240362.714671075
model_core,2412,240392.642071157
model_core_stage_0,2412,240392.642071157
model_core,2413,240422.569471240
model_core_stage_0,2413,240422.569471240
model_core,2414,240452.496871322
model_core_stage_0,2414,240452.496871322
model_core,2415,240482.424271405
model_core_stage_0,2415,240482.424271405
model_core,2416,240512.351671487
model_core_stage_0,2416,240512.351671487
model_core,2417,240542.279071569
model_core_stage_0,2417,240542.279071569
model_core,2418,240572.206471652
model_core_stage_0,2418,240572.206471652
model_core,2419,240602.133871734
model_core_stage_0,2419,240602.133871734
model_core,2420,240632.061271816
model_core_stage_0,2420,240632.061271816
model_core,2421,240661.988671899
model_core_stage_0,2421,240661.988671899
model_core,2422,240691.916071981
model_core_stage_0,2422,240691.916071981
model_core,2423,240721.843472063
model_core_stage_0,2423,240721.843472063
model_core,2424,240751.770872146
model_core_stage_0,2424,240751.770872146
model_core,2425,240781.698272228
model_core_stage_0,2425,240781.698272228
model_core,2426,240811.625672310
model_core_stage_0,2426,240811.625672310
model_core,2427,240841.553072393
model_core_stage_0,2427,240841.553072393
model_core,2428,240871.480472475
model_core_stage_0,2428,240871.480472475
model_core,2429,240901.407872557
model_core_stage_0,2429,240901.407872557
model_core,2430,240931.335272640
model_core_stage_0,2430,240931.335272640
model_core,2431,240961.262672722
model_core_stage_0,2431,240961.262672722
model_core,2432,240991.190072804
model_core_stage_0,2432,240991.190072804
model_core,2433,241021.117472887
model_core_stage_0,2433,241021.117472887
model_core,2434,241051.044872969
model_core_stage_0,2434,241051.044872969
model_core,2435,241080.972273052
model_core_stage_0,2435,241080.972273052
model_core,2436,241110.899673134
model_core_stage_0,2436,241110.899673134
model_core,2437,241140.827073216
model_core_stage_0,2437,241140.827073216
model_core,2438,241170.754473299
model_core_stage_0,2438,241170.754473299
model_core,2439,241200.681873381
model_core_stage_0,2439,241200.681873381
model_core,2440,241230.609273463
model_core_stage_0,2440,241230.609273463
model_core,2441,241260.536673546
model_core_stage_0,2441,241260.536673546
model_core,2442,241290.464073628
model_core_stage_0,2442,241290.464073628
model_core,2443,241320.391473710
model_core_stage_0,2443,241320.391473710
model_core,2444,241350.318873793
model_core_stage_0,2444,241350.318873793
model_core,2445,241380.246273875
model_core_stage_0,2445,241380.246273875
model_core,2446,241410.173673957
model_core_stage_0,2446,241410.173673957
model_core,2447,241440.101074040
model_core_stage_0,2447,241440.101074040
model_core,2448,241470.028474122
model_core_stage_0,2448,241470.028474122
model_core,2449,241499.955874204
model_core_stage_0,2449,241499.955874204
model_core,2450,241529.883274287
model_core_stage_0,2450,241529.883274287
model_core,2451,241559.810674369
model_core_stage_0,2451,241559.810674369
model_core,2452,241589.738074451
model_core_stage_0,2452,241589.738074451
model_core,2453,241619.665474534
model_core_stage_0,2453,241619.665474534
model_core,2454,241649.592874616
model_core_stage_0,2454,241649.592874616
model_core,2455,241679.520274699
model_core_stage_0,2455,241679.520274699
model_core,2456,241709.447674781
model_core_stage_0,2456,241709.447674781
model_core,2457,241739.375074863
model_core_stage_0,2457,241739.375074863
model_core,2458,241769.302474946
model_core_stage_0,2458,241769.302474946
model_core,2459,241799.229875028
model_core_stage_0,2459,241799.229875028
model_core,2460,241829.157275110
model_core_stage_0,2460,241829.157275110
model_core,2461,241859.084675193
model_core_stage_0,2461,241859.084675193
model_core,2462,241889.012075275
model_core_stage_0,2462,241889.012075275
model_core,2463,241918.939475357
model_core_stage_0,2463,241918.939475357
model_core,2464,241948.866875440
model_core_stage_0,2464,241948.866875440
model_core,2465,241978.794275522
model_core_stage_0,2465,241978.794275522
model_core,2466,242008.721675604
model_core_stage_0,2466,242008.721675604
model_core,2467,242038.649075687
model_core_stage_0,2467,242038.649075687
model_core,2468,242068.576475769
model_core_stage_0,2468,242068.576475769
model_core,2469,242098.503875851
model_core_stage_0,2469,242098.503875851
model_core,2470,242128.431275934
model_core_stage_0,2470,242128.431275934
model_core,2471,242158.358676016
model_core_stage_0,2471,242158.358676016
model_core,2472,242188.286076099
model_core_stage_0,2472,242188.286076098
model_core,2473,242218.213476181
model_core_stage_0,2473,242218.213476181
model_core,2474,242248.140876263
model_core_stage_0,2474,242248.140876263
model_core,2475,242278.068276346
model_core_stage_0,2475,242278.068276346
model_core,2476,242307.995676428
model_core_stage_0,2476,242307.995676428
model_core,2477,242337.923076510
model_core_stage_0,2477,242337.923076510
model_core,2478,242367.850476593
model_core_stage_0,2478,242367.850476593
model_core,2479,242397.777876675
model_core_stage_0,2479,242397.777876675
model_core,2480,242427.705276757
model_core_stage_0,2480,242427.705276757
model_core,2481,242457.632676840
model_core_stage_0,2481,242457.632676840
model_core,2482,242487.560076922
model_core_stage_0,2482,242487.560076922
model_core,2483,242517.487477004
model_core_stage_0,2483,242517.487477004
model_core,2484,242547.414877087
model_core_stage_0,2484,242547.414877087
model_core,2485,242577.342277169
model_core_stage_0,2485,242577.342277169
model_core,2486,242607.269677251
model_core_stage_0,2486,242607.269677251
model_core,2487,242637.197077334
model_core_stage_0,2487,242637.197077334
model_core,2488,242667.124477416
model_core_stage_0,2488,242667.124477416
model_core,2489,242697.051877498
model_core_stage_0,2489,242697.051877498
model_core,2490,242726.979277581
model_core_stage_0,2490,242726.979277581
model_core,2491,242756.906677663
model_core_stage_0,2491,242756.906677663
model_core,2492,242786.834077746
model_core_stage_0,2492,242786.834077746
model_core,2493,242816.761477828
model_core_stage_0,2493,242816.761477828
model_core,2494,242846.688877910
model_core_stage_0,2494,242846.688877910
model_core,2495,242876.616277993
model_core_stage_0,2495,242876.616277993
model_core,2496,242906.543678075
model_core_stage_0,2496,242906.543678075
model_core,2497,242936.471078157
model_core_stage_0,2497,242936.471078157
model_core,2498,242966.398478240
model_core_stage_0,2498,242966.398478240
model_core,2499,242996.325878322
model_core_stage_0,2499,242996.325878322
model_core,2500,243026.253278404
model_core_stage_0,2500,243026.253278404
model_core,2501,243056.180678487
model_core_stage_0,2501,243056.180678487
model_core,2502,243086.108078569
model_core_stage_0,2502,243086.108078569
model_core,2503,243116.035478651
model_core_stage_0,2503,243116.035478651
model_core,2504,243145.962878734
model_core_stage_0,2504,243145.962878734
model_core,2505,243175.890278816
model_core_stage_0,2505,243175.890278816
model_core,2506,243205.817678898
model_core_stage_0,2506,243205.817678898
model_core,2507,243235.745078981
model_core_stage_0,2507,243235.745078981
model_core,2508,243265.672479063
model_core_stage_0,2508,243265.672479063
model_core,2509,243295.599879145
model_core_stage_0,2509,243295.599879145
model_core,2510,243325.527279228
model_core_stage_0,2510,243325.527279228
model_core,2511,243355.454679310
model_core_stage_0,2511,243355.454679310
model_core,2512,243385.382079393
model_core_stage_0,2512,243385.382079393
model_core,2513,243415.309479475
model_core_stage_0,2513,243415.309479475
model_core,2514,243445.236879557
model_core_stage_0,2514,243445.236879557
model_core,2515,243475.164279640
model_core_stage_0,2515,243475.164279640
model_core,2516,243505.091679722
model_core_stage_0,2516,243505.091679722
model_core,2517,243535.019079804
model_core_stage_0,2517,243535.019079804
model_core,2518,243564.946479887
model_core_stage_0,2518,243564.946479887
model_core,2519,243594.873879969
model_core_stage_0,2519,243594.873879969
model_core,2520,243624.801280051
model_core_stage_0,2520,243624.801280051
model_core,2521,243654.728680134
model_core_stage_0,2521,243654.728680134
model_core,2522,243684.656080216
model_core_stage_0,2522,243684.656080216
model_core,2523,243714.583480298
model_core_stage_0,2523,243714.583480298
model_core,2524,243744.510880381
model_core_stage_0,2524,243744.510880381
model_core,2525,243774.438280463
model_core_stage_0,2525,243774.438280463
model_core,2526,243804.365680545
model_core_stage_0,2526,243804.365680545
model_core,2527,243834.293080628
model_core_stage_0,2527,243834.293080628
model_core,2528,243864.220480710
model_core_stage_0,2528,243864.220480710
model_core,2529,243894.147880792
model_core_stage_0,2529,243894.147880792
model_core,2530,243924.075280875
model_core_stage_0,2530,243924.075280875
model_core,2531,243954.002680957
model_core_stage_0,2531,243954.002680957
model_core,2532,243983.930081040
model_core_stage_0,2532,243983.930081040
model_core,2533,244013.857481122
model_core_stage_0,2533,244013.857481122
model_core,2534,244043.784881204
model_core_stage_0,2534,244043.784881204
model_core,2535,244073.712281287
model_core_stage_0,2535,244073.712281287
model_core,2536,244103.639681369
model_core_stage_0,2536,244103.639681369
model_core,2537,244133.567081451
model_core_stage_0,2537,244133.567081451
model_core,2538,244163.494481534
model_core_stage_0,2538,244163.494481534
model_core,2539,244193.421881616
model_core_stage_0,2539,244193.421881616
model_core,2540,244223.349281698
model_core_stage_0,2540,244223.349281698
model_core,2541,244253.276681781
model_core_stage_0,2541,244253.276681781
model_core,2542,244283.204081863
model_core_stage_0,2542,244283.204081863
model_core,2543,244313.131481945
model_core_stage_0,2543,244313.131481945
model_core,2544,244343.058882028
model_core_stage_0,2544,244343.058882028
model_core,2545,244372.986282110
model_core_stage_0,2545,244372.986282110
model_core,2546,244402.913682192
model_core_stage_0,2546,244402.913682192
model_core,2547,244432.841082275
model_core_stage_0,2547,244432.841082275
model_core,2548,244462.768482357
model_core_stage_0,2548,244462.768482357
model_core,2549,244492.695882439
model_core_stage_0,2549,244492.695882439
model_core,2550,244522.623282522
model_core_stage_0,2550,244522.623282522
model_core,2551,244552.550682604
model_core_stage_0,2551,244552.550682604
model_core,2552,244582.478082687
model_core_stage_0,2552,244582.478082687
model_core,2553,244612.405482769
model_core_stage_0,2553,244612.405482769
model_core,2554,244642.332882851
model_core_stage_0,2554,244642.332882851
model_core,2555,244672.260282934
model_core_stage_0,2555,244672.260282934
model_core,2556,244702.187683016
model_core_stage_0,2556,244702.187683016
model_core,2557,244732.115083098
model_core_stage_0,2557,244732.115083098
model_core,2558,244762.042483181
model_core_stage_0,2558,244762.042483181
model_core,2559,244791.969883263
model_core_stage_0,2559,244791.969883263
model_core,2560,244821.897283345
model_core_stage_0,2560,244821.897283345
model_core,2561,244851.824683428
model_core_stage_0,2561,244851.824683428
model_core,2562,244881.752083510
model_core_stage_0,2562,244881.752083510
model_core,2563,244911.679483592
model_core_stage_0,2563,244911.679483592
model_core,2564,244941.606883675
model_core_stage_0,2564,244941.606883675
model_core,2565,244971.534283757
model_core_stage_0,2565,244971.534283757
model_core,2566,245001.461683839
model_core_stage_0,2566,245001.461683839
model_core,2567,245031.389083922
model_core_stage_0,2567,245031.389083922
model_core,2568,245061.316484004
model_core_stage_0,2568,245061.316484004
model_core,2569,245091.243884087
model_core_stage_0,2569,245091.243884087
model_core,2570,245121.171284169
model_core_stage_0,2570,245121.171284169
model_core,2571,245151.098684251
model_core_stage_0,2571,245151.098684251
model_core,2572,245181.026084334
model_core_stage_0,2572,245181.026084334
model_core,2573,245210.953484416
model_core_stage_0,2573,245210.953484416
model_core,2574,245240.880884498
model_core_stage_0,2574,245240.880884498
model_core,2575,245270.808284581
model_core_stage_0,2575,245270.808284581
model_core,2576,245300.735684663
model_core_stage_0,2576,245300.735684663
model_core,2577,245330.663084745
model_core_stage_0,2577,245330.663084745
model_core,2578,245360.590484828
model_core_stage_0,2578,245360.590484828
model_core,2579,245390.517884910
model_core_stage_0,2579,245390.517884910
model_core,2580,245420.445284992
model_core_stage_0,2580,245420.445284992
model_core,2581,245450.372685075
model_core_stage_0,2581,245450.372685075
model_core,2582,245480.300085157
model_core_stage_0,2582,245480.300085157
model_core,2583,245510.227485239
model_core_stage_0,2583,245510.227485239
model_core,2584,245540.154885322
model_core_stage_0,2584,245540.154885322
model_core,2585,245570.082285404
model_core_stage_0,2585,245570.082285404
model_core,2586,245600.009685486
model_core_stage_0,2586,245600.009685486
model_core,2587,245629.937085569
model_core_stage_0,2587,245629.937085569
model_core,2588,245659.864485651
model_core_stage_0,2588,245659.864485651
model_core,2589,245689.791885734
model_core_stage_0,2589,245689.791885734
model_core,2590,245719.719285816
model_core_stage_0,2590,245719.719285816
model_core,2591,245749.646685898
model_core_stage_0,2591,245749.646685898
model_core,2592,245779.574085981
model_core_stage_0,2592,245779.574085981
model_core,2593,245809.501486063
model_core_stage_0,2593,245809.501486063
model_core,2594,245839.428886145
model_core_stage_0,2594,245839.428886145
model_core,2595,245869.356286228
model_core_stage_0,2595,245869.356286228
model_core,2596,245899.283686310
model_core_stage_0,2596,245899.283686310
model_core,2597,245929.211086392
model_core_stage_0,2597,245929.211086392
model_core,2598,245959.138486475
model_core_stage_0,2598,245959.138486475
model_core,2599,245989.065886557
model_core_stage_0,2599,245989.065886557
model_core,2600,246018.993286639
model_core_stage_0,2600,246018.993286639
model_core,2601,246048.920686722
model_core_stage_0,2601,246048.920686722
model_core,2602,246078.848086804
model_core_stage_0,2602,246078.848086804
model_core,2603,246108.775486886
model_core_stage_0,2603,246108.775486886
model_core,2604,246138.702886969
model_core_stage_0,2604,246138.702886969
model_core,2605,246168.630287051
model_core_stage_0,2605,246168.630287051
model_core,2606,246198.557687133
model_core_stage_0,2606,246198.557687133
model_core,2607,246228.485087216
model_core_stage_0,2607,246228.485087216
model_core,2608,246258.412487298
model_core_stage_0,2608,246258.412487298
model_core,2609,246288.339887381
model_core_stage_0,2609,246288.339887381
model_core,2610,246318.267287463
model_core_stage_0,2610,246318.267287463
model_core,2611,246348.194687545
model_core_stage_0,2611,246348.194687545
model_core,2612,246378.122087628
model_core_stage_0,2612,246378.122087628
model_core,2613,246408.049487710
model_core_stage_0,2613,246408.049487710
model_core,2614,246437.976887792
model_core_stage_0,2614,246437.976887792
model_core,2615,246467.904287875
model_core_stage_0,2615,246467.904287875
model_core,2616,246497.831687957
model_core_stage_0,2616,246497.831687957
model_core,2617,246527.759088039
model_core_stage_0,2617,246527.759088039
model_core,2618,246557.686488122
model_core_stage_0,2618,246557.686488122
model_core,2619,246587.613888204
model_core_stage_0,2619,246587.613888204
model_core,2620,246617.541288286
model_core_stage_0,2620,246617.541288286
model_core,2621,246647.468688369
model_core_stage_0,2621,246647.468688369
model_core,2622,246677.396088451
model_core_stage_0,2622,246677.396088451
model_core,2623,246707.323488533
model_core_stage_0,2623,246707.323488533
model_core,2624,246737.250888616
model_core_stage_0,2624,246737.250888616
model_core,2625,246767.178288698
model_core_stage_0,2625,246767.178288698
model_core,2626,246797.105688781
model_core_stage_0,2626,246797.105688781
model_core,2627,246827.033088863
model_core_stage_0,2627,246827.033088863
model_core,2628,246856.960488945
model_core_stage_0,2628,246856.960488945
model_core,2629,246886.887889028
model_core_stage_0,2629,246886.887889028
model_core,2630,246916.815289110
model_core_stage_0,2630,246916.815289110
model_core,2631,246946.742689192
model_core_stage_0,2631,246946.742689192
model_core,2632,246976.670089275
model_core_stage_0,2632,246976.670089275
model_core,2633,247006.597489357
model_core_stage_0,2633,247006.597489357
model_core,2634,247036.524889439
model_core_stage_0,2634,247036.524889439
model_core,2635,247066.452289522
model_core_stage_0,2635,247066.452289522
model_core,2636,247096.379689604
model_core_stage_0,2636,247096.379689604
model_core,2637,247126.307089686
model_core_stage_0,2637,247126.307089686
model_core,2638,247156.234489769
model_core_stage_0,2638,247156.234489769
model_core,2639,247186.161889851
model_core_stage_0,2639,247186.161889851
model_core,2640,247216.089289933
model_core_stage_0,2640,247216.089289933
model_core,2641,247246.016690016
model_core_stage_0,2641,247246.016690016
model_core,2642,247275.944090098
model_core_stage_0,2642,247275.944090098
model_core,2643,247305.871490180
model_core_stage_0,2643,247305.871490180
model_core,2644,247335.798890263
model_core_stage_0,2644,247335.798890263
model_core,2645,247365.726290345
model_core_stage_0,2645,247365.726290345
model_core,2646,247395.653690428
model_core_stage_0,2646,247395.653690428
model_core,2647,247425.581090510
model_core_stage_0,2647,247425.581090510
model_core,2648,247455.508490592
model_core_stage_0,2648,247455.508490592
model_core,2649,247485.435890675
model_core_stage_0,2649,247485.435890675
model_core,2650,247515.363290757
model_core_stage_0,2650,247515.363290757
model_core,2651,247545.290690839
model_core_stage_0,2651,247545.290690839
model_core,2652,247575.218090922
model_core_stage_0,2652,247575.218090922
model_core,2653,247605.145491004
model_core_stage_0,2653,247605.145491004
model_core,2654,247635.072891086
model_core_stage_0,2654,247635.072891086
model_core,2655,247665.000291169
model_core_stage_0,2655,247665.000291169
model_core,2656,247694.927691251
model_core_stage_0,2656,247694.927691251
model_core,2657,247724.855091333
model_core_stage_0,2657,247724.855091333
model_core,2658,247754.782491416
model_core_stage_0,2658,247754.782491416
model_core,2659,247784.709891498
model_core_stage_0,2659,247784.709891498
model_core,2660,247814.637291580
model_core_stage_0,2660,247814.637291580
model_core,2661,247844.564691663
model_core_stage_0,2661,247844.564691663
model_core,2662,247874.492091745
model_core_stage_0,2662,247874.492091745
model_core,2663,247904.419491827
model_core_stage_0,2663,247904.419491827
model_core,2664,247934.346891910
model_core_stage_0,2664,247934.346891910
model_core,2665,247964.274291992
model_core_stage_0,2665,247964.274291992
model_core,2666,247994.201692075
model_core_stage_0,2666,247994.201692075
model_core,2667,248024.129092157
model_core_stage_0,2667,248024.129092157
model_core,2668,248054.056492239
model_core_stage_0,2668,248054.056492239
model_core,2669,248083.983892322
model_core_stage_0,2669,248083.983892322
model_core,2670,248113.911292404
model_core_stage_0,2670,248113.911292404
model_core,2671,248143.838692486
model_core_stage_0,2671,248143.838692486
model_core,2672,248173.766092569
model_core_stage_0,2672,248173.766092569
model_core,2673,248203.693492651
model_core_stage_0,2673,248203.693492651
model_core,2674,248233.620892733
model_core_stage_0,2674,248233.620892733
model_core,2675,248263.548292816
model_core_stage_0,2675,248263.548292816
model_core,2676,248293.475692898
model_core_stage_0,2676,248293.475692898
model_core,2677,248323.403092980
model_core_stage_0,2677,248323.403092980
model_core,2678,248353.330493063
model_core_stage_0,2678,248353.330493063
model_core,2679,248383.257893145
model_core_stage_0,2679,248383.257893145
model_core,2680,248413.185293227
model_core_stage_0,2680,248413.185293227
model_core,2681,248443.112693310
model_core_stage_0,2681,248443.112693310
model_core,2682,248473.040093392
model_core_stage_0,2682,248473.040093392
model_core,2683,248502.967493475
model_core_stage_0,2683,248502.967493475
model_core,2684,248532.894893557
model_core_stage_0,2684,248532.894893557
model_core,2685,248562.822293639
model_core_stage_0,2685,248562.822293639
model_core,2686,248592.749693722
model_core_stage_0,2686,248592.749693722
model_core,2687,248622.677093804
model_core_stage_0,2687,248622.677093804
model_core,2688,248652.604493886
model_core_stage_0,2688,248652.604493886
model_core,2689,248682.531893969
model_core_stage_0,2689,248682.531893969
model_core,2690,248712.459294051
model_core_stage_0,2690,248712.459294051
model_core,2691,248742.386694133
model_core_stage_0,2691,248742.386694133
model_core,2692,248772.314094216
model_core_stage_0,2692,248772.314094216
model_core,2693,248802.241494298
model_core_stage_0,2693,248802.241494298
model_core,2694,248832.168894380
model_core_stage_0,2694,248832.168894380
model_core,2695,248862.096294463
model_core_stage_0,2695,248862.096294463
model_core,2696,248892.023694545
model_core_stage_0,2696,248892.023694545
model_core,2697,248921.951094627
model_core_stage_0,2697,248921.951094627
model_core,2698,248951.878494710
model_core_stage_0,2698,248951.878494710
model_core,2699,248981.805894792
model_core_stage_0,2699,248981.805894792
model_core,2700,249011.733294874
model_core_stage_0,2700,249011.733294874
model_core,2701,249041.660694957
model_core_stage_0,2701,249041.660694957
model_core,2702,249071.588095039
model_core_stage_0,2702,249071.588095039
model_core,2703,249101.515495122
model_core_stage_0,2703,249101.515495122
model_core,2704,249131.442895204
model_core_stage_0,2704,249131.442895204
model_core,2705,249161.370295286
model_core_stage_0,2705,249161.370295286
model_core,2706,249191.297695369
model_core_stage_0,2706,249191.297695369
model_core,2707,249221.225095451
model_core_stage_0,2707,249221.225095451
model_core,2708,249251.152495533
model_core_stage_0,2708,249251.152495533
model_core,2709,249281.079895616
model_core_stage_0,2709,249281.079895616
model_core,2710,249311.007295698
model_core_stage_0,2710,249311.007295698
model_core,2711,249340.934695780
model_core_stage_0,2711,249340.934695780
